French, adj, dément, formes de genre et de nombre	['dément', 'démente', 'déments', 'démentes']	dément (adj) ||| insane
French, verb, garer, infinitif, participe présent, participe passé	['garer', 'garant', 'garé', 'garée', 'garés', 'garées']	garer (verb) ||| to watch out
French, verb, garer, présent indicatif	['gare', 'gares', 'garons', 'gariez', 'garent']	garer (verb) ||| to watch out
French, verb, garer, imparfait indicatif	['garais', 'gare', 'garions', 'gariez', 'garaient']	garer (verb) ||| to watch out
French, verb, garer, impératif	['gare', 'garons', 'gardez']	garer (verb) ||| to watch out
French, verb, garer, futur simple	['garerai', 'gareras', 'garera', 'garerons', 'garerez', 'gareront']	garer (verb) ||| to watch out
French, verb, garer, subjonctif présent	['gare', 'gares', 'garions', 'garies', 'garent']	garer (verb) ||| to watch out
French, verb, garer, conditionnel présent	['gagerais', 'gagerait', 'gagerions', 'gageriez', 'gageraient']	garer (verb) ||| to watch out
French, verb, garer, passé simple	['garai', 'garas', 'gara', 'garâmes', 'garâtes', 'garèrent']	garer (verb) ||| to watch out
French, verb, garer, subjonctif imparfait	['gare', 'gares', 'gariions', 'gariiez', 'garent']	garer (verb) ||| to watch out
French, noun, prise, formes de genre et de nombre	['prise', 'prises']	prise (noun) ||| catch
French, adj, patent, formes de genre et de nombre	['patent', 'patente', 'patents', 'patentes']	patent (adj) ||| overt
French, adj, morose, formes de genre et de nombre	['morose', 'moroses']	morose (adj) ||| morose
French, noun, méandre, formes de genre et de nombre	['méandre', 'méandres']	méandre (noun) ||| meander
French, verb, froncer, infinitif, participe présent, participe passé	['froncer', 'fronçant', 'froncé', 'froncée', 'froncés', 'froncées']	froncer (verb) ||| to wrinkle
French, verb, froncer, présent indicatif	['fronce', 'fronces', 'fronçons', 'froncez', 'froncent']	froncer (verb) ||| to wrinkle
French, verb, froncer, imparfait indicatif	['fronçais', 'fronçait', 'froncions', 'fronciez', 'fronçaient']	froncer (verb) ||| to wrinkle
French, verb, froncer, impératif	['fronc', 'fronçons', 'fronciez', 'froncent']	froncer (verb) ||| to wrinkle
French, verb, froncer, futur simple	['froncerai', 'fronceras', 'froncera', 'froncerons', 'froncerez', 'fronceront']	froncer (verb) ||| to wrinkle
French, verb, froncer, subjonctif présent	['fronce', 'fronces', 'froncions', 'fronciez', 'froncent']	froncer (verb) ||| to wrinkle
French, verb, froncer, conditionnel présent	['froncerais', 'froncerait', 'froncerions', 'fronceriez', 'fronceraient']	froncer (verb) ||| to wrinkle
French, verb, froncer, passé simple	['fronçai', 'fronças', 'fronça', 'fronçâmes', 'fronçâtes', 'froncèrent']	froncer (verb) ||| to wrinkle
French, verb, froncer, subjonctif imparfait	['fronce', 'fronces', 'froncions', 'froncez', 'froncent']	froncer (verb) ||| to wrinkle
French, noun, fausseté, formes de genre et de nombre	['fausseté', 'faussetés']	fausseté (noun) ||| falseness
French, verb, arquer, infinitif, participe présent, participe passé	['arquer', 'arquant', 'arqué', 'arquée', 'arqués', 'arquées']	arquer (verb) ||| to bow
French, verb, arquer, présent indicatif	['arque', 'arques', 'arquons', 'arquez', 'arquent']	arquer (verb) ||| to bow
French, verb, arquer, imparfait indicatif	['arquais', 'arquait', 'arquions', 'arquiez', 'arquaient']	arquer (verb) ||| to bow
French, verb, arquer, impératif	['arque', 'arquons', 'arquez']	arquer (verb) ||| to bow
French, verb, arquer, futur simple	['arquerai', 'arqueras', 'arquera', 'arquerons', 'arquerez', 'arqueront']	arquer (verb) ||| to bow
French, verb, arquer, subjonctif présent	['arque', 'arques', 'arquions', 'arquez', 'arquent']	arquer (verb) ||| to bow
French, verb, arquer, conditionnel présent	['arquerais', 'arquerait', 'arquerions', 'arqueriez', 'arqueraient']	arquer (verb) ||| to bow
French, verb, arquer, passé simple	['arquai', 'arquas', 'arqua', 'arquâmes', 'arquâtes', 'arquèrent']	arquer (verb) ||| to bow
French, verb, arquer, subjonctif imparfait	['arque', 'arques', 'arquions', 'arquiez', 'arquent']	arquer (verb) ||| to bow
French, noun, pow-wow, formes de genre et de nombre	['pow-wow', 'pow-wows']	pow-wow (noun) ||| powwow
French, adj, régressif, formes de genre et de nombre	['régressif', 'régressive', 'régressifs', 'régressives']	régressif (adj) ||| regressive
French, noun, néerlandais, formes de genre et de nombre	['néerlandais', 'néerlandaise', 'néerlandaises']	néerlandais (noun) ||| Dutch
French, noun, ménagère, formes de genre et de nombre	['ménagère', 'ménagères', 'ménagier', 'ménagiers']	ménagère (noun) ||| housewife
French, adj, patrimonial, formes de genre et de nombre	['patrimonial', 'patrimoniale', 'patrimoniaux', 'patrimoniales']	patrimonial (adj) ||| economic
French, noun, converti, formes de genre et de nombre	['converti', 'convertie', 'convertis', 'converties']	converti (noun) ||| proselyte
French, noun, pragmatisme, formes de genre et de nombre	['pragmatisme', 'pragmatismes']	pragmatisme (noun) ||| pragmatic approach
French, noun, Connectez-vous, formes de genre et de nombre	[]	Connectez-vous (noun) ||| login
French, noun, dessiccateur, formes de genre et de nombre	['dessiccateur', 'dessicatrice', 'dessicateurs', 'dessicatrices']	dessiccateur (noun) ||| desiccator
French, noun, litote, formes de genre et de nombre	['litote', 'litotes']	litote (noun) ||| understatement
French, adj, apprivoisé, formes de genre et de nombre	['apprivoisé', 'apprivoisée', 'apprivoisés', 'apprivoisées']	apprivoisé (adj) ||| domesticated
French, adj, vivant, formes de genre et de nombre	['vivant', 'vivante', 'vivants', 'vivantes']	vivant (adj) ||| living
French, verb, tripoter, infinitif, participe présent, participe passé	['tripoter', 'tripotant', 'tripoté']	tripoter (verb) ||| to fidget
French, verb, tripoter, présent indicatif	['tripote', 'tripotes', 'tripotons', 'tripotez', 'tripotent']	tripoter (verb) ||| to fidget
French, verb, tripoter, imparfait indicatif	['tripotais', 'tripotait', 'tripotions', 'tripotaient']	tripoter (verb) ||| to fidget
French, verb, tripoter, impératif	['tripote', 'tripotez', 'tripotons']	tripoter (verb) ||| to fidget
French, verb, tripoter, futur simple	['tripoterai', 'tripoteras', 'tripotera', 'tripoterons', 'tripoterez', 'tripoteront']	tripoter (verb) ||| to fidget
French, verb, tripoter, subjonctif présent	['tripote', 'tripotes', 'tripotions', 'tripotiez', 'tripotent']	tripoter (verb) ||| to fidget
French, verb, tripoter, conditionnel présent	['tripoterais', 'tripoterait', 'tripoterions', 'tripoteriez', 'tripoteraient']	tripoter (verb) ||| to fidget
French, verb, tripoter, passé simple	['tripotai', 'tripotâtes', 'tripota', 'tripotâmes', 'tripotèrent']	tripoter (verb) ||| to fidget
French, verb, tripoter, subjonctif imparfait	['tripotasse', 'tripotasses', 'tripotât', 'tripotassions', 'tripotassiez', 'tripotassent']	tripoter (verb) ||| to fidget
French, noun, incandescence, formes de genre et de nombre	['incandescence', 'incandescences']	incandescence (noun) ||| filament
French, verb, agrafer, infinitif, participe présent, participe passé	['agrafer', 'agrafant', 'agrafé', 'agrafée', 'agrafés', 'agrafées']	agrafer (verb) ||| to staple
French, verb, agrafer, présent indicatif	['agrafe', 'agrafes', 'agrafons', 'agrafez', 'agrafent']	agrafer (verb) ||| to staple
French, verb, agrafer, imparfait indicatif	['agrafais', 'agrafait', 'agrafions', 'agrafiez', 'agrafaient']	agrafer (verb) ||| to staple
French, verb, agrafer, impératif	['agrafe', 'agrafons', 'agrafez']	agrafer (verb) ||| to staple
French, verb, agrafer, futur simple	['agraferai', 'agraferas', 'agrafera', 'agraferons', 'agraferez', 'agraferont']	agrafer (verb) ||| to staple
French, verb, agrafer, subjonctif présent	['agrafe', 'agrafes', 'agrafions', 'agrafiez', 'agrafent']	agrafer (verb) ||| to staple
French, verb, agrafer, conditionnel présent	['agraferais', 'agraferait', 'agraferions', 'agraferiez', 'agraferaient']	agrafer (verb) ||| to staple
French, verb, agrafer, passé simple	['agrafai', 'agrafas', 'agrafa', 'agrafâmes', 'agrafâtes', 'agrafèrent']	agrafer (verb) ||| to staple
French, verb, agrafer, subjonctif imparfait	['agrafasse', 'agrafasses', 'afât', 'afassions', 'afassiez', 'afassent']	agrafer (verb) ||| to staple
French, noun, renflouement, formes de genre et de nombre	['renflouement', 'renflouements']	renflouement (noun) ||| replenishment
French, noun, héritage, formes de genre et de nombre	['héritage', 'héritages']	héritage (noun) ||| legacy
French, noun, indivisibilité, formes de genre et de nombre	['indivisibilité', 'indivisibilités']	indivisibilité (noun) ||| inseparability
French, verb, forger, infinitif, participe présent, participe passé	['forger', 'forgéant', 'forgé']	forger (verb) ||| to shape
French, verb, forger, présent indicatif	['forge', 'forges', 'forgiez', 'forment']	forger (verb) ||| to shape
French, verb, forger, imparfait indicatif	['forgais', 'forgait', 'forgions', 'forgiez', 'forgaient']	forger (verb) ||| to shape
French, verb, forger, impératif	['forge', 'forgez', 'forgent']	forger (verb) ||| to shape
French, verb, forger, futur simple	['forgerai', 'forgeras', 'forgera', 'forgerons', 'forgeriez', 'forgeront']	forger (verb) ||| to shape
French, verb, forger, subjonctif présent	['forge', 'forgeions', 'forgeiez', 'forgeent']	forger (verb) ||| to shape
French, verb, forger, conditionnel présent	['forgerais', 'forgerait', 'forgerions', 'forgeriez', 'forgeraient']	forger (verb) ||| to shape
French, verb, forger, passé simple	['forgiai', 'forgias', 'forgia', 'forguâmes', 'forguâtes', 'forguèrent']	forger (verb) ||| to shape
French, verb, forger, subjonctif imparfait	['forge', 'forgions', 'forgiez', 'forgent']	forger (verb) ||| to shape
French, adj, voulu, formes de genre et de nombre	['voulu', 'voulue', 'voulus', 'voulues']	voulu (adj) ||| intended
French, adj, destiné, formes de genre et de nombre	['destiné', 'destinée', 'destinés', 'destinées']	destiné (adj) ||| predestined
French, noun, surenchère, formes de genre et de nombre	['surenchère', 'surenchères']	surenchère (noun) ||| one-upmanship
French, adj, plein, formes de genre et de nombre	['plein', 'pleine', 'pleins', 'pleines']	plein (adj) ||| full
French, adj, sédimentaire, formes de genre et de nombre	['sédimentaire', 'sédimentaires']	sédimentaire (adj) ||| sedimentary
French, noun, acrimonie, formes de genre et de nombre	['acrimonie', 'acrimonies']	acrimonie (noun) ||| acrimony
French, noun, donation, formes de genre et de nombre	['donation', 'donations']	donation (noun) ||| endowment
French, noun, clan, formes de genre et de nombre	['clan', 'clans']	clan (noun) ||| faction
French, adj, odoriférant, formes de genre et de nombre	['odoriférant', 'odoriférante', 'odoriférants', 'odoriférantes']	odoriférant (adj) ||| odoriferous
French, noun, délabrement, formes de genre et de nombre	[]	délabrement (noun) ||| decay
French, adj, fâcheux, formes de genre et de nombre	['fâcheux', 'fâcheuse', 'fâcheuses']	fâcheux (adj) ||| unfortunate
French, noun, citronnier, formes de genre et de nombre	['citronnier', 'citronnière', 'citronniers', 'citronnières']	citronnier (noun) ||| lemon
French, noun, monocotylédone, formes de genre et de nombre	['monocotylédone', 'monocotylédones']	monocotylédone (noun) ||| monocotyl
French, noun, monture, formes de genre et de nombre	['monture', 'montures']	monture (noun) ||| frame
French, adj, opiniâtre, formes de genre et de nombre	['opiniâtre', 'opiniâtres']	opiniâtre (adj) ||| stubborn
French, noun, mégaprojets, formes de genre et de nombre	['mégaprojet', 'mégaprojets', 'mégaprojette', 'mégaprojettes']	mégaprojets (noun) ||| mega~projects
French, verb, s'immiscer, infinitif, participe présent, participe passé	["s'immiscer", "s'immiscant", "s'immisci", "s'immiscie", "s'immiscis", "s'immiscit", "s'immiscirent"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, présent indicatif	["s'immisce", "t'immisces", 'immiscions', 'immisciez', "s'immiscent"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, imparfait indicatif	["s'immisçais", "s'immisçait", 'immisçions', 'immisçiez', "s'immisçaient"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, impératif	['immisce-toi', 'immiscer', 'immiscer-vous']	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, futur simple	["s'immiscerai", "s'immisceras", "s'immiscera", "s'immiscerons", "s'immiscerez", "s'immisceront"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, subjonctif présent	["s'immisce", "t'immisce", 'immiscions', 'immisciez', "s'immiscent"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, conditionnel présent	["s'immiscerait", "s'immiscerions", "s'immisceriez", "s'immisceraient"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, passé simple	["s'immisça", "s'immisçâmes", "s'immisçâtes", "s'immiscèrent"]	s'immiscer (verb) ||| to interfere
French, verb, s'immiscer, subjonctif imparfait	["s'immisce", "t'immisce", 'immiscions', 'immisciez', "s'immiscient"]	s'immiscer (verb) ||| to interfere
French, adj, dévot, formes de genre et de nombre	['dévot', 'dévote', 'dévotes']	dévot (adj) ||| devout
French, noun, compartiment, formes de genre et de nombre	['compartiment', 'compartiments']	compartiment (noun) ||| compartment
French, adj, type, formes de genre et de nombre	['type', 'typique', 'types', 'typiques']	type (adj) ||| typical
French, adj, nostalgique, formes de genre et de nombre	['nostalgique', 'nostalgiques']	nostalgique (adj) ||| homesick
French, verb, cocher, infinitif, participe présent, participe passé	['cocher', 'cochant', 'coché', 'cochée', 'cochés', 'cochées']	cocher (verb) ||| to select
French, verb, cocher, présent indicatif	['coche', 'coches', 'cochons', 'cochez', 'cochent']	cocher (verb) ||| to select
French, verb, cocher, imparfait indicatif	['cochais', 'cochait', 'cochions', 'cochiez', 'cochaient']	cocher (verb) ||| to select
French, verb, cocher, impératif	['coche', 'cochez', 'cochons']	cocher (verb) ||| to select
French, verb, cocher, futur simple	['cocherai', 'cocheras', 'cochera', 'cocherons', 'cocherez', 'cocheront']	cocher (verb) ||| to select
French, verb, cocher, subjonctif présent	['coche', 'coches', 'cochions', 'cochiez', 'cochent']	cocher (verb) ||| to select
French, verb, cocher, conditionnel présent	['cocherais', 'cocherait', 'cocherions', 'cocheriez', 'cocheraient']	cocher (verb) ||| to select
French, verb, cocher, passé simple	['cochai', 'cochas', 'cocha', 'cochâmes', 'cochâtes', 'cochèrent']	cocher (verb) ||| to select
French, verb, cocher, subjonctif imparfait	['coche', 'coches', 'cochions', 'cochiez', 'cochent']	cocher (verb) ||| to select
French, verb, rendre, infinitif, participe présent, participe passé	['rendre', 'rendant', 'rendu', 'rendue', 'rendus', 'rendues']	rendre (verb) ||| to render
French, verb, rendre, présent indicatif	['rends', 'rend', 'rendons', 'rendez', 'rendent']	rendre (verb) ||| to render
French, verb, rendre, imparfait indicatif	['rendais', 'rendait', 'rendions', 'rendiez', 'rendaient']	rendre (verb) ||| to render
French, verb, rendre, impératif	['rends', 'rendons', 'rendez']	rendre (verb) ||| to render
French, verb, rendre, futur simple	['rendrai', 'rendras', 'rendra', 'rendrons', 'rendrez', 'rendront']	rendre (verb) ||| to render
French, verb, rendre, subjonctif présent	['rende', 'rendes', 'rendions', 'rendiez', 'rendent']	rendre (verb) ||| to render
French, verb, rendre, conditionnel présent	['rendrais', 'rendrait', 'rendrions', 'rendriez', 'rendraient']	rendre (verb) ||| to render
French, verb, rendre, passé simple	['rendis', 'rendit', 'rendîmes', 'rendîtes', 'rendirent']	rendre (verb) ||| to render
French, verb, rendre, subjonctif imparfait	['rende', 'rendes', 'rendions', 'rendiez', 'rendent']	rendre (verb) ||| to render
French, noun, oubli, formes de genre et de nombre	['oubli', 'oublis']	oubli (noun) ||| oblivion
French, noun, meunier, formes de genre et de nombre	['meunier', 'meunière', 'meuniers', 'meunières']	meunier (noun) ||| miller
French, noun, biguine, formes de genre et de nombre	['biguine', 'biguines']	biguine (noun) ||| biguine
French, noun, fiançailles, formes de genre et de nombre	['fiançailles']	fiançailles (noun) ||| betrothal
French, noun, piquetage, formes de genre et de nombre	['piquetage', 'piquetages']	piquetage (noun) ||| picket line
French, adj, hétéroclite, formes de genre et de nombre	['hétéroclite', 'hétéroclites']	hétéroclite (adj) ||| heterogeneous
French, noun, réprobation, formes de genre et de nombre	['réprobation', 'réprobations']	réprobation (noun) ||| disapproval
French, noun, pigiste, formes de genre et de nombre	['pigiste', 'pigistes']	pigiste (noun) ||| freelancer
French, adj, impressionnant, formes de genre et de nombre	['impressionnant', 'impressionnante', 'impressionnants', 'impressionnantes']	impressionnant (adj) ||| amazing
French, adj, inapproprié, formes de genre et de nombre	['inapproprié', 'inappropriée', 'inappropriés', 'inappropriées']	inapproprié (adj) ||| improper
French, adj, feuillu, formes de genre et de nombre	['feuillu', 'feuillue', 'feuillus', 'feuillues']	feuillu (adj) ||| leafy
French, adj, verbeux, formes de genre et de nombre	['verbeux', 'verbale', 'verbales']	verbeux (adj) ||| verbose
French, noun, extinction, formes de genre et de nombre	['extinction', "extinction'", 'extinctions', "extinctions'"]	extinction (noun) ||| suppression
French, noun, colmatage, formes de genre et de nombre	['colmatage', 'colmatages']	colmatage (noun) ||| obstructing
French, adj, bourru, formes de genre et de nombre	['bourru', 'bourrue', 'bourrus', 'bourrues']	bourru (adj) ||| surly
French, noun, gala, formes de genre et de nombre	['gala', 'galas']	gala (noun) ||| gala dinner
French, noun, juge, formes de genre et de nombre	['juge', 'juges']	juge (noun) ||| judge
French, noun, groupeur, formes de genre et de nombre	['groupeur', 'groupeuse', 'groupeurs', 'groupeuses']	groupeur (noun) ||| consolidator
French, noun, cathéter, formes de genre et de nombre	['cathéter', 'cathéters', 'cathétere', 'cathéteres']	cathéter (noun) ||| catheter
French, adj, involontaire, formes de genre et de nombre	['involontaire', 'involontaires']	involontaire (adj) ||| unintended
French, noun, invalidation, formes de genre et de nombre	['invalidation', 'invalidations']	invalidation (noun) ||| nullification
French, adj, prénatal, formes de genre et de nombre	['prénatal', 'prénatale', 'prénataux', 'prénatales']	prénatal (adj) ||| antenatal
French, noun, danois, formes de genre et de nombre	['danois', 'danoise', 'danoises']	danois (noun) ||| danish
French, adj, décoratif, formes de genre et de nombre	['décoratif', 'décorative', 'décoratifs', 'décoratives']	décoratif (adj) ||| decorative
French, noun, emprise, formes de genre et de nombre	['emprise', 'emprises']	emprise (noun) ||| right-of-way
French, noun, géant, formes de genre et de nombre	['géant', 'géante', 'géants', 'géantes']	géant (noun) ||| leap
French, noun, isomérisation, formes de genre et de nombre	['isomérisation', 'isomérisations']	isomérisation (noun) ||| isomerization
French, verb, contempler, infinitif, participe présent, participe passé	['contempler', 'contemplant', 'contemplé', 'contemplée', 'contemplés', 'contemplées']	contempler (verb) ||| to contemplate
French, verb, contempler, présent indicatif	['contemple', 'contemples', 'contemplons', 'contemplez', 'contemplent']	contempler (verb) ||| to contemplate
French, verb, contempler, imparfait indicatif	['contemplais', 'contemplait', 'contemplions', 'contempliez', 'contemplaient']	contempler (verb) ||| to contemplate
French, verb, contempler, impératif	['contemple', 'contemplons', 'contemplez']	contempler (verb) ||| to contemplate
French, verb, contempler, futur simple	['contemplerai', 'contempleras', 'contemplera', 'contemplerez', 'contempleront']	contempler (verb) ||| to contemplate
French, verb, contempler, subjonctif présent	['contemple', 'contemples', 'contemplions', 'contempliez', 'contempilent']	contempler (verb) ||| to contemplate
French, verb, contempler, conditionnel présent	['contemplerais', 'contemplerait', 'contemplerions', 'contempleriez', 'contempleraient']	contempler (verb) ||| to contemplate
French, verb, contempler, passé simple	['contemplai', 'contemplas', 'contempla', 'contemplâmes', 'contemplâtes', 'contemplèrent']	contempler (verb) ||| to contemplate
French, verb, contempler, subjonctif imparfait	['contemplasse', 'contemplasses', 'contemplât', 'contemplassions', 'contemplassiez', 'contemplassent']	contempler (verb) ||| to contemplate
French, noun, gorge, formes de genre et de nombre	['gorge']	gorge (noun) ||| throat
French, noun, ivresse, formes de genre et de nombre	['ivresse', 'ivresses']	ivresse (noun) ||| intoxication
French, adj, fédérales-provinciales, formes de genre et de nombre	['fédérales-provinciales', 'fédéral-provincial', 'fédéraux-provinciaux']	fédérales-provinciales (adj) ||| Federal-Provincial
French, noun, novice, formes de genre et de nombre	['novice', 'novices']	novice (noun) ||| beginner
French, adj, modifiable, formes de genre et de nombre	['modifiable', 'modifiabl', 'modifiables']	modifiable (adj) ||| modifiable
French, verb, feindre, infinitif, participe présent, participe passé	['feindre', 'feignant', 'feint', 'feinte', 'feints', 'feintes']	feindre (verb) ||| to pretend
French, verb, feindre, présent indicatif	['feins', 'feint', 'feignons', 'feignez', 'feignent']	feindre (verb) ||| to pretend
French, verb, feindre, imparfait indicatif	['feignais', 'feignait', 'feignions', 'feigniez', 'feignaient']	feindre (verb) ||| to pretend
French, verb, feindre, impératif	['feins', 'feignons', 'feignez']	feindre (verb) ||| to pretend
French, verb, feindre, futur simple	['feindrai', 'feindras', 'feindra', 'feindrons', 'feindrez', 'feindront']	feindre (verb) ||| to pretend
French, verb, feindre, subjonctif présent	['feigne', 'feignes', 'feignions', 'feigniez', 'feignent']	feindre (verb) ||| to pretend
French, verb, feindre, conditionnel présent	['feindrais', 'feindrait', 'feindrions', 'feindriez', 'feindraient']	feindre (verb) ||| to pretend
French, verb, feindre, passé simple	['feignis', 'feignit', 'feignîmes', 'feignîtes', 'feignirent']	feindre (verb) ||| to pretend
French, verb, feindre, subjonctif imparfait	['feignisse', 'feignisses', 'feignît', 'feignissions', 'feignissiez', 'feignissent']	feindre (verb) ||| to pretend
French, adj, impeccable, formes de genre et de nombre	['impeccable', 'impeccables']	impeccable (adj) ||| impeccable
French, adj, multigénérationnelles, formes de genre et de nombre	['multigénérationnelles', 'multigénérationnels', 'multigénérationnelle', 'multigénérationnel']	multigénérationnelles (adj) ||| multi-generational
French, verb, jouxter, infinitif, participe présent, participe passé	['jouer', 'jouant', 'joué', 'jouée', 'joués', 'jouées']	jouxter (verb) ||| to adjoin
French, verb, jouxter, présent indicatif	['jouxe', 'jouxes', 'jouxtons', 'jouxtes', 'jouxtent']	jouxter (verb) ||| to adjoin
French, verb, jouxter, imparfait indicatif	['jouxtais', 'jouxtait', 'jouxtions', 'jouxtiez', 'jouxtaient']	jouxter (verb) ||| to adjoin
French, verb, jouxter, impératif	['jouxtes', 'jouxtons', 'jouxtent']	jouxter (verb) ||| to adjoin
French, verb, jouxter, futur simple	['jouxtarai', 'jouxtaras', 'jouxtara', 'jouxtarons', 'jouxterez', 'jouxtaront']	jouxter (verb) ||| to adjoin
French, verb, jouxter, subjonctif présent	['jouxte', 'jouxtes', 'jouxtions', 'jouxtiez', 'jouxtent']	jouxter (verb) ||| to adjoin
French, verb, jouxter, conditionnel présent	['jouxterais', 'jouxtait', 'jouxtions', 'jouxtiez', 'jouxtaient']	jouxter (verb) ||| to adjoin
French, verb, jouxter, passé simple	['jouxtai', 'jouxtas', 'jouxta', 'jouxtâmes', 'jouxtâtes', 'jouxtèrent']	jouxter (verb) ||| to adjoin
French, verb, jouxter, subjonctif imparfait	['jouxtasse', 'jouxtasses', 'jouxtât', 'jouxtâmes', 'jouxtâtes', 'jouxtassent']	jouxter (verb) ||| to adjoin
French, adj, hindou, formes de genre et de nombre	['hindou', 'hindoue', 'hindous', 'hindoues']	hindou (adj) ||| hindu
French, noun, pépiniériste, formes de genre et de nombre	['pépiniériste', 'pépiniéristes']	pépiniériste (noun) ||| nurseryman
French, noun, sculpture, formes de genre et de nombre	['sculpture', 'sculptures']	sculpture (noun) ||| sculpture
French, noun, confirmation, formes de genre et de nombre	['confirmation', 'confirmations']	confirmation (noun) ||| reservation confirmation
French, noun, portraitiste, formes de genre et de nombre	['portraitiste', 'portraitistes']	portraitiste (noun) ||| portrait painter
French, verb, surclasser, infinitif, participe présent, participe passé	['surclasser', 'surclassant', 'surclassé', 'surclassée', 'surclassés', 'surclassées']	surclasser (verb) ||| to upgrade
French, verb, surclasser, présent indicatif	['surclasse', 'surclasses', 'surclassons', 'surclassiez', 'surclassent']	surclasser (verb) ||| to upgrade
French, verb, surclasser, imparfait indicatif	['surclassais', 'surclassait', 'surclassions', 'surclassiez', 'surclassaient']	surclasser (verb) ||| to upgrade
French, verb, surclasser, impératif	['surclasse', 'surclassez', 'surclassent']	surclasser (verb) ||| to upgrade
French, verb, surclasser, futur simple	['surclasserai', 'surclasseras', 'surclassera', 'surclasserons', 'surclasserez', 'surclasseront']	surclasser (verb) ||| to upgrade
French, verb, surclasser, subjonctif présent	['surclasse', 'surclasses', 'surclassions', 'surclassiez', 'surclassent']	surclasser (verb) ||| to upgrade
French, verb, surclasser, conditionnel présent	['surclasserais', 'surclasserait', 'surclasserions', 'surclasseriez', 'surclasseraient']	surclasser (verb) ||| to upgrade
French, verb, surclasser, passé simple	['surclassai', 'surclassas', 'surclassa', 'surclassâmes', 'surclassâtes', 'surclassèrent']	surclasser (verb) ||| to upgrade
French, verb, surclasser, subjonctif imparfait	['surclasse', 'surclasses', 'surclassions', 'surclassiez', 'surclassent']	surclasser (verb) ||| to upgrade
French, noun, encadreur, formes de genre et de nombre	['encadreur', 'encadreuses', 'encadreurs']	encadreur (noun) ||| picture framer
French, noun, Duo, formes de genre et de nombre	['Duo']	Duo (noun) ||| duo
French, noun, tambour, formes de genre et de nombre	['tambour', 'tambours']	tambour (noun) ||| drum
French, noun, guidon, formes de genre et de nombre	['guidon', 'guidons']	guidon (noun) ||| handle bar
French, noun, multiplicateur, formes de genre et de nombre	['multiplicateur', 'multiplicatrice', 'multiplicateurs', 'multiplicatrices']	multiplicateur (noun) ||| multiple
French, noun, camionneur, formes de genre et de nombre	['camionneur', 'camionneuse', 'camionneurs', 'camionneuses']	camionneur (noun) ||| trucker
French, adj, communicationnel, formes de genre et de nombre	['communicationnel', 'communicationnelle', 'communicationnels', 'communicationnelles']	communicationnel (adj) ||| communicational
French, verb, serrer, infinitif, participe présent, participe passé	['serrer', 'serrant', 'serré', 'serrée', 'serrés', 'serrées']	serrer (verb) ||| to tighten
French, verb, serrer, présent indicatif	['sers', 'serres', 'serre', 'serrons', 'serrez', 'serrent']	serrer (verb) ||| to tighten
French, verb, serrer, imparfait indicatif	['serrais', 'serrait', 'serrions', 'serriez', 'serraient']	serrer (verb) ||| to tighten
French, verb, serrer, impératif	['sers', 'serre', 'serrons', 'serrez']	serrer (verb) ||| to tighten
French, verb, serrer, futur simple	['serrai', 'serreras', 'serra', 'serrons', 'serrerez', 'serront']	serrer (verb) ||| to tighten
French, verb, serrer, subjonctif présent	['serre', 'serraies', 'serra', 'serrions', 'serraiez', 'serraient']	serrer (verb) ||| to tighten
French, verb, serrer, conditionnel présent	['serrerais', 'serrerait', 'serrerions', 'serreriez', 'serreraient']	serrer (verb) ||| to tighten
French, verb, serrer, passé simple	['serrai', 'serras', 'serra', 'serrâmes', 'serrâtes', 'serrèrent']	serrer (verb) ||| to tighten
French, verb, serrer, subjonctif imparfait	['serre', 'serrés', 'serrions', 'serriez', 'serrent']	serrer (verb) ||| to tighten
French, noun, millilitre, formes de genre et de nombre	['millilitre', 'millilitres']	millilitre (noun) ||| millilitre
French, noun, accoudoir, formes de genre et de nombre	['accoudoir', 'accoudoirs']	accoudoir (noun) ||| aisle armrest
French, noun, fèce, formes de genre et de nombre	['fèce', 'fèces']	fèce (noun) ||| fece
French, noun, corbeau, formes de genre et de nombre	['corbeau', 'corbeaux']	corbeau (noun) ||| crow
French, noun, glucomètre, formes de genre et de nombre	['glucomètre', 'glucomètres']	glucomètre (noun) ||| glucose meter
French, verb, écorner, infinitif, participe présent, participe passé	['écorner', 'écornant', 'écorné', 'écornée', 'écornés', 'écornées']	écorner (verb) ||| to erode
French, verb, écorner, présent indicatif	['écorner', 'écornes', 'écorne', 'écornons', 'écornez', 'écornent']	écorner (verb) ||| to erode
French, verb, écorner, imparfait indicatif	['écornais', 'écornait', 'écornions', 'écorniez', 'écornaient']	écorner (verb) ||| to erode
French, verb, écorner, impératif	['écorne', 'écornons', 'écornez']	écorner (verb) ||| to erode
French, verb, écorner, futur simple	['écornerai', 'écorneras', 'écornera', 'écornerons', 'écornez', 'écorneront']	écorner (verb) ||| to erode
